ts_iso,url,status,depth,bytes,domain,superdomain,domain_count_before,super_count_before,page_score,super_score,total_priority,priority_at_pop
2025-10-03T19:24:29Z,https://ieee-euro-sp-2020.consorzio-cini.it,0,8,0,consorzio-cini.it,it,0,26,1.000,0.021,1.021,1.032
2025-10-03T19:24:29Z,"https://www.google.com/maps/place/Michalakopoulou+80,+Athina+115+28/@37.9794654,23.7539587,17z/data=!3m1!4b1!4m5!3m4!1s0x14a1bd50c36a30d7:0xf260c526043e32e!8m2!3d37.9794654!4d23.7561474?shorturl=1",200,8,260294,google.com,com,13,85,0.256,0.016,0.271,1.100
2025-10-03T19:24:29Z,https://www.behance.net/KathArtDK,200,9,617903,behance.net,net,0,26,1.000,0.021,1.021,1.032
2025-10-03T19:24:29Z,https://www.google.com/search?q=inab_certh&ludocid=1380738191010493787&source=g.page.share,200,8,84186,google.com,com,14,86,0.250,0.015,0.265,1.100
2025-10-03T19:24:29Z,https://www.pendo.io/integrations/helpdocs/,200,6,398213,pendo.io,io,0,12,1.000,0.026,1.026,1.030
2025-10-03T19:24:29Z,https://intercom.help/profesia-1e3213bf0a3a/cs/articles/9767256-profesia-technicka-specifikacia-a-zaistenie-bezpecnosti,200,10,120997,intercom.help,help,0,1,1.000,0.063,1.063,1.063
2025-10-03T19:24:29Z,http://www.inycom.es/inicio-informatica/,0,10,0,inycom.es,es,0,4,1.000,0.039,1.039,1.039
2025-10-03T19:24:30Z,https://www.mergado.hu/,200,9,254998,mergado.hu,hu,0,2,1.000,0.050,1.050,1.050
2025-10-03T19:24:30Z,https://discord.com/invite/hTmmbFwW,200,9,5352,discord.com,com,5,87,0.356,0.015,0.372,1.100
2025-10-03T19:24:30Z,https://bford.info,200,10,4403,bford.info,info,0,4,1.000,0.039,1.039,1.039
2025-10-03T19:24:30Z,http://srivatsan.in,521,10,0,srivatsan.in,in,0,2,1.000,0.050,1.050,1.050
2025-10-03T19:24:30Z,https://adstart.cz,200,7,491601,adstart.cz,cz,0,19,1.000,0.023,1.023,1.030
2025-10-03T19:24:30Z,https://scw.tw/en/index.html,200,10,13184,scw.tw,tw,0,0,1.000,0.100,1.100,1.100
2025-10-03T19:24:30Z,https://enpresadigitala.spri.eus/es/,200,10,52130,spri.eus,eus,0,0,1.000,0.100,1.100,1.100
2025-10-03T19:24:30Z,https://startinsta.rs,200,7,185385,startinsta.rs,rs,0,16,1.000,0.024,1.024,1.030
2025-10-03T19:24:31Z,http://amask.sk,200,8,61877,amask.sk,sk,1,26,0.631,0.021,0.652,1.030
2025-10-03T19:24:31Z,https://www.visibility.cz,200,7,293435,visibility.cz,cz,0,20,1.000,0.022,1.022,1.030
2025-10-03T19:24:32Z,https://www.savethechildren.nl,200,8,142561,savethechildren.nl,nl,0,8,1.000,0.030,1.030,1.030
2025-10-03T19:24:32Z,https://www.gi.de,503,10,0,gi.de,de,0,14,1.000,0.025,1.025,1.030
2025-10-03T19:24:32Z,https://www.naisummit.org,200,3,207334,naisummit.org,org,0,29,1.000,0.020,1.020,1.029
2025-10-03T19:24:32Z,https://www.hellasnews.tv/pat/,200,8,151434,hellasnews.tv,tv,0,1,1.000,0.063,1.063,1.063
2025-10-03T19:24:32Z,https://www.otsintood.ee,200,9,154147,otsintood.ee,ee,0,11,1.000,0.027,1.027,1.030
2025-10-03T19:24:32Z,https://stats.labs.apnic.net/ipv6/BR,200,9,1700770,apnic.net,net,1,27,0.631,0.021,0.652,1.032
2025-10-03T19:24:32Z,https://fg-sidar.gi.de,503,10,0,gi.de,de,1,15,0.631,0.024,0.655,1.030
2025-10-03T19:24:32Z,https://www.unglobalpulse.org/ai-from-google-research-and-un-boosts-humanitarian-disaster-response-wider-coverage-faster-damage-assessments/,200,4,105671,unglobalpulse.org,org,0,30,1.000,0.020,1.020,1.029
2025-10-03T19:24:32Z,https://portal.methanesat.org/en/emissions-map?date=2025-06-30&platform=MethaneSAT&product=l4&view-latitude=25.00000&view-longitude=0.50000&view-zoom=1.80,200,4,140193,methanesat.org,org,0,31,1.000,0.020,1.020,1.029
2025-10-03T19:24:32Z,https://gi.de,503,10,0,gi.de,de,2,16,0.500,0.024,0.524,1.030
2025-10-03T19:24:32Z,https://www.epfl.ch/fr/,200,10,84938,epfl.ch,ch,0,4,1.000,0.039,1.039,1.039
2025-10-03T19:24:32Z,https://unece.org/forestry/press/un-alliance-aims-put-fashion-path-sustainability,200,4,63436,unece.org,org,0,32,1.000,0.020,1.020,1.029
2025-10-03T19:24:32Z,https://www.earthfirealliance.org,200,4,39545,earthfirealliance.org,org,0,33,1.000,0.019,1.019,1.029
2025-10-03T19:24:32Z,http://10.33.186.7:52064/includes/login.php,0,8,0,186.7,7,0,0,1.000,0.100,1.100,1.100
2025-10-03T19:24:33Z,https://downtown.org,200,4,69379,downtown.org,org,0,34,1.000,0.019,1.019,1.029
2025-10-03T19:24:33Z,https://datacommons.org/,200,4,21097,datacommons.org,org,0,35,1.000,0.019,1.019,1.029
2025-10-03T19:24:33Z,https://www.uso.org,200,4,249592,uso.org,org,0,36,1.000,0.019,1.019,1.029
2025-10-03T19:24:33Z,https://api.whatsapp.com/send/?phone=%2B381631457714&text&type=phone_number&app_absent=0,200,8,209570,whatsapp.com,com,2,88,0.500,0.015,0.515,1.032
2025-10-03T19:24:33Z,https://4-h.org,403,4,0,4-h.org,org,0,37,1.000,0.019,1.019,1.029
2025-10-03T19:24:33Z,https://www.helmholtz.de/transfer/start-up-days/,200,10,80870,helmholtz.de,de,0,17,1.000,0.024,1.024,1.030
2025-10-03T19:24:33Z,https://cvonline.varbamisteenused.ee,200,9,290547,varbamisteenused.ee,ee,0,12,1.000,0.026,1.026,1.030
2025-10-03T19:24:34Z,https://tciba.tc,0,8,0,tciba.tc,tc,0,11,1.000,0.027,1.027,1.030
2025-10-03T19:24:34Z,https://reliefweb.int/disasters,202,5,0,reliefweb.int,int,0,5,1.000,0.036,1.036,1.036
2025-10-03T19:24:34Z,https://www.w3.org,200,4,51568,w3.org,org,0,38,1.000,0.019,1.019,1.029
2025-10-03T19:24:34Z,https://www.jff.org,200,4,235350,jff.org,org,0,39,1.000,0.019,1.019,1.029
2025-10-03T19:24:34Z,https://www.toointoyou.ie/,200,6,54233,toointoyou.ie,ie,0,23,1.000,0.022,1.022,1.030
2025-10-03T19:24:34Z,https://www.hiringourheroes.org,200,4,416961,hiringourheroes.org,org,0,40,1.000,0.019,1.019,1.029
2025-10-03T19:24:34Z,https://www.w3.org/community/,200,4,43581,w3.org,org,1,41,0.631,0.018,0.649,1.029
2025-10-03T19:24:34Z,https://globalfishingwatch.org,200,4,348963,globalfishingwatch.org,org,0,42,1.000,0.018,1.018,1.029
2025-10-03T19:24:35Z,https://meritamerica.org,200,4,262477,meritamerica.org,org,0,43,1.000,0.018,1.018,1.029
2025-10-03T19:24:35Z,https://www.w3.org/Privacy/IG/,200,4,11886,w3.org,org,2,44,0.500,0.018,0.518,1.029
2025-10-03T19:24:35Z,https://www.w3.org/account/request/,200,4,26860,w3.org,org,3,45,0.431,0.018,0.449,1.029
2025-10-03T19:24:35Z,https://www.w3.org/2001/tag/,200,4,11471,w3.org,org,4,46,0.387,0.018,0.405,1.029
2025-10-03T19:24:35Z,https://www.w3.org/community/privacycg/,200,4,39618,w3.org,org,5,47,0.356,0.018,0.374,1.029
2025-10-03T19:24:35Z,https://btlka.sk/,200,8,333077,btlka.sk,sk,1,27,0.631,0.021,0.652,1.030
2025-10-03T19:24:35Z,https://americassbdc.org/protect-your-business-against-final-pay-issues/,200,4,118190,americassbdc.org,org,0,48,1.000,0.018,1.018,1.029
2025-10-03T19:24:35Z,https://auth.w3.org/login,200,4,23052,w3.org,org,6,49,0.333,0.018,0.351,1.029
2025-10-03T19:24:35Z,https://www.w3.org/guide/documentreview/,200,4,58670,w3.org,org,7,50,0.315,0.018,0.333,1.029
2025-10-03T19:24:35Z,https://www.cv.ee/et,200,9,1239098,cv.ee,ee,0,13,1.000,0.026,1.026,1.030
2025-10-03T19:24:35Z,https://www.w3.org/policies/code-of-conduct/,200,4,100401,w3.org,org,8,51,0.301,0.017,0.318,1.029
2025-10-03T19:24:35Z,https://bluestarfam.org,403,4,0,bluestarfam.org,org,0,52,1.000,0.017,1.017,1.029
2025-10-03T19:24:35Z,https://www.therosienetwork.org,200,4,1862188,therosienetwork.org,org,0,53,1.000,0.017,1.017,1.029
2025-10-03T19:24:35Z,https://www.goodwill.org,200,4,96932,goodwill.org,org,0,54,1.000,0.017,1.017,1.029
2025-10-03T19:24:36Z,https://www.w3.org/groups/cg/privacycg/participants/,200,4,798480,w3.org,org,9,55,0.289,0.017,0.306,1.029
2025-10-03T19:24:36Z,https://dedis.epfl.ch,0,10,0,epfl.ch,ch,1,5,0.631,0.036,0.667,1.039
2025-10-03T19:24:36Z,http://www.cs.technion.ac.il/events/2015/2272/,0,10,0,ac.il,il,0,1,1.000,0.063,1.063,1.063
2025-10-03T19:24:37Z,https://w3c.social/@w3c,200,5,38552,w3c.social,social,0,7,1.000,0.032,1.032,1.032
2025-10-03T19:24:37Z,https://npdoty.name,200,5,23406,npdoty.name,name,0,0,1.000,0.100,1.100,1.100
2025-10-03T19:24:37Z,https://www.youtube.com/watch?v=RwWi6HHHCLI&feature=youtu.be,200,5,1021038,youtube.com,com,4,89,0.387,0.015,0.402,1.043
2025-10-03T19:24:37Z,https://www.tvo.org/podcasts/arachnid-hunting-the-webs-darkest-secrets,200,4,5623,tvo.org,org,0,56,1.000,0.017,1.017,1.029
2025-10-03T19:24:37Z,https://www.youtube.com/watch?si=Ji_7Gc5TJAvk68ch&v=70mrxK3X-60&feature=youtu.be,200,5,1008069,youtube.com,com,5,90,0.356,0.015,0.372,1.043
2025-10-03T19:24:37Z,https://w3c.social/@tag,200,5,37727,w3c.social,social,1,8,0.631,0.030,0.661,1.032
2025-10-03T19:24:37Z,https://www.darpa.mil/,200,10,85816,darpa.mil,mil,0,0,1.000,0.100,1.100,1.100
2025-10-03T19:24:38Z,https://www.keio.ac.jp/en/,200,5,62834,ac.jp,jp,0,3,1.000,0.043,1.043,1.043
2025-10-03T19:24:38Z,https://www.youtube.com/watch?si=HI1YjZDBYBfx135A&v=SiR0U1SPwns&feature=youtu.be,200,5,1016697,youtube.com,com,6,91,0.333,0.015,0.349,1.043
2025-10-03T19:24:38Z,https://creativecommons.org/licenses/by/4.0/,200,5,27634,creativecommons.org,org,0,57,1.000,0.017,1.017,1.029
2025-10-03T19:24:38Z,http://www.bellmedia.ca,0,5,0,bellmedia.ca,ca,0,13,1.000,0.026,1.026,1.029
2025-10-03T19:24:38Z,https://goodwill.donorsupport.co/page/GoodwillInternational,200,5,87147,donorsupport.co,co,0,6,1.000,0.033,1.033,1.033
2025-10-03T19:24:38Z,https://open-vsx.org,200,5,1845,open-vsx.org,org,0,58,1.000,0.017,1.017,1.029
2025-10-03T19:24:38Z,https://www.apache.org/licenses/LICENSE-2.0,200,5,0,apache.org,org,0,59,1.000,0.017,1.017,1.029
2025-10-03T19:24:38Z,https://www.canada.ca/en/public-health/services/mental-health-services/mental-health-get-help.html,200,5,37478,canada.ca,ca,1,14,0.631,0.025,0.656,1.029
2025-10-03T19:24:38Z,https://www.whitehouse.gov,200,5,167329,whitehouse.gov,gov,0,12,1.000,0.026,1.026,1.029
2025-10-03T19:24:38Z,https://kidshelpphone.ca,200,5,639666,kidshelpphone.ca,ca,0,15,1.000,0.024,1.024,1.029
2025-10-03T19:24:39Z,https://www.usa.gov,200,5,49024,usa.gov,gov,0,13,1.000,0.026,1.026,1.029
2025-10-03T19:24:39Z,https://www.leadersup.org,200,4,1739710,leadersup.org,org,0,60,1.000,0.017,1.017,1.029
2025-10-03T19:24:39Z,https://www.regulations.gov,200,5,3411,regulations.gov,gov,0,14,1.000,0.025,1.025,1.029
2025-10-03T19:24:39Z,https://www.canada.ca/en/public-health.html,200,5,31819,canada.ca,ca,2,16,0.500,0.024,0.524,1.029
2025-10-03T19:24:39Z,https://csirt.cesnet.cz//cs/index,0,6,0,cesnet.cz,cz,0,21,1.000,0.022,1.022,1.029
2025-10-03T19:24:39Z,https://www.fueleconomy.gov/feg/Find.do?action=bt2,200,5,287234,fueleconomy.gov,gov,0,15,1.000,0.024,1.024,1.029
2025-10-03T19:24:40Z,https://www.nbu.cz,200,6,18252,nbu.cz,cz,0,22,1.000,0.022,1.022,1.029
2025-10-03T19:24:40Z,http://m0hit.name,0,6,0,m0hit.name,name,0,1,1.000,0.063,1.063,1.063
2025-10-03T19:24:40Z,https://ignitisgrupe.lt,200,7,79398,ignitisgrupe.lt,lt,0,13,1.000,0.026,1.026,1.029
2025-10-03T19:24:40Z,https://www.zakonyprolidi.cz/cs/2014-181,200,6,44767,zakonyprolidi.cz,cz,0,23,1.000,0.022,1.022,1.029
2025-10-03T19:24:40Z,http://bit.ly/privacysocialmedia,404,6,0,bit.ly,ly,0,0,1.000,0.100,1.100,1.100
2025-10-03T19:24:40Z,https://ignitisgrupe.lt/tvarumo-prioritetai/verslo-etika,200,7,92810,ignitisgrupe.lt,lt,1,14,0.631,0.025,0.656,1.029
2025-10-03T19:24:40Z,https://www.eparkai.lt/ka-turi-zinoti-saules-parko-savininkas,200,7,40661,eparkai.lt,lt,0,15,1.000,0.024,1.024,1.029
2025-10-03T19:24:40Z,https://ev.buaa.edu.cn/,200,5,69,edu.cn,cn,0,0,1.000,0.100,1.100,1.100
2025-10-03T19:24:41Z,https://www.mullenloweggk.sk,200,8,29768,mullenloweggk.sk,sk,0,28,1.000,0.020,1.020,1.029
2025-10-03T19:24:41Z,https://www.cesnet.cz,200,6,70047,cesnet.cz,cz,1,24,0.631,0.021,0.652,1.029
2025-10-03T19:24:41Z,https://ignitison.lt,200,7,47170,ignitison.lt,lt,0,16,1.000,0.024,1.024,1.029
2025-10-03T19:24:41Z,https://www.cira.ca/en/,200,5,425794,cira.ca,ca,0,17,1.000,0.024,1.024,1.029
2025-10-03T19:24:41Z,http://bit.ly/tpl2011,404,6,0,bit.ly,ly,1,1,0.631,0.063,0.694,1.100
2025-10-03T19:24:41Z,https://techpolicy.social/@npdoty,200,6,37875,techpolicy.social,social,0,9,1.000,0.029,1.029,1.029
2025-10-03T19:24:41Z,https://www.istropolitana.sk/sk,200,8,242343,istropolitana.sk,sk,0,29,1.000,0.020,1.020,1.029
2025-10-03T19:24:41Z,https://ignitisgrupe.lt/karjera,200,7,289380,ignitisgrupe.lt,lt,2,17,0.500,0.024,0.524,1.029
2025-10-03T19:24:41Z,https://neveragain.tech,200,6,304414,neveragain.tech,tech,0,0,1.000,0.100,1.100,1.100
2025-10-03T19:24:42Z,https://www.mannschaft.sk,200,8,82899,mannschaft.sk,sk,0,30,1.000,0.020,1.020,1.029
2025-10-03T19:24:42Z,https://www.thisislocco.sk,200,8,85450,thisislocco.sk,sk,0,31,1.000,0.020,1.020,1.029
2025-10-03T19:24:42Z,https://nukib.gov.cz/cs/kyberneticka-bezpecnost/,200,6,21065,gov.cz,cz,0,25,1.000,0.021,1.021,1.029
2025-10-03T19:24:42Z,https://applepie.sk,200,8,45464,applepie.sk,sk,0,32,1.000,0.020,1.020,1.029
2025-10-03T19:24:42Z,sms://686868?body=CONNECT,0,6,0,686868,686868,0,0,1.000,0.100,1.100,1.100
2025-10-03T19:24:42Z,https://safecomputing.umich.edu/events/dissonance,403,9,0,umich.edu,edu,0,15,1.000,0.024,1.024,1.029
2025-10-03T19:24:43Z,https://cse.engin.umich.edu/academics/graduate/explore-grad-studies/,403,9,0,umich.edu,edu,1,16,0.631,0.024,0.655,1.029
2025-10-03T19:24:43Z,https://cse.engin.umich.edu/stories/her-fight-for-your-rights,403,9,0,umich.edu,edu,2,17,0.500,0.024,0.524,1.029
2025-10-03T19:24:43Z,https://wlb.sk,200,8,47676,wlb.sk,sk,0,33,1.000,0.019,1.019,1.029
2025-10-03T19:24:43Z,https://michigan.it.umich.edu/news/2022/04/20/catching-up-on-the-feeling-of-being-watched/,200,9,144762,umich.edu,edu,3,18,0.431,0.023,0.454,1.029
2025-10-03T19:24:43Z,https://cse.engin.umich.edu,403,10,0,umich.edu,edu,4,19,0.387,0.023,0.410,1.029
2025-10-03T19:24:43Z,https://triad.sk,200,8,224921,triad.sk,sk,0,34,1.000,0.019,1.019,1.029
2025-10-03T19:24:43Z,https://www.youtube.com/watch?v=cj1cc2JMQbA&feature=youtu.be,200,6,1066751,youtube.com,com,7,92,0.315,0.015,0.331,1.043
2025-10-03T19:24:43Z,https://mv.gov.cz/,200,6,45601,gov.cz,cz,1,26,0.631,0.021,0.652,1.029
2025-10-03T19:24:43Z,https://cse.engin.umich.edu/stories/reethika-ramesh-awarded-rackham-barbour-scholarship,403,10,0,umich.edu,edu,5,20,0.356,0.022,0.379,1.029
2025-10-03T19:24:43Z,https://cse.engin.umich.edu/stories/reethika-ramesh-awarded-towner-prize-for-distinguished-academic-achievement,403,10,0,umich.edu,edu,6,21,0.333,0.022,0.355,1.029
2025-10-03T19:24:43Z,http://ashley.blackmo.re,0,7,0,blackmo.re,re,0,0,1.000,0.100,1.100,1.100
2025-10-03T19:24:43Z,https://www.eecs.umich.edu/cse/,0,10,0,umich.edu,edu,7,22,0.315,0.022,0.337,1.029
2025-10-03T19:24:44Z,https://www.umich.edu,403,10,0,umich.edu,edu,8,23,0.301,0.022,0.323,1.029
2025-10-03T19:24:44Z,https://umich.edu,403,10,0,umich.edu,edu,9,24,0.289,0.021,0.310,1.029
2025-10-03T19:24:44Z,https://rackham.umich.edu/funding/funding-types/rackham-predoctoral-fellowship-program/,403,10,0,umich.edu,edu,10,25,0.279,0.021,0.300,1.029
2025-10-03T19:24:44Z,http://andersen.buzz,0,7,0,andersen.buzz,buzz,0,0,1.000,0.100,1.100,1.100
2025-10-03T19:24:44Z,http://www.stotle.me,0,7,0,stotle.me,me,0,7,1.000,0.032,1.032,1.032
2025-10-03T19:24:44Z,https://www.postcodeloterij.nl/goede-doelen/overzicht/save-the-children,200,9,69886,postcodeloterij.nl,nl,0,9,1.000,0.029,1.029,1.029
2025-10-03T19:24:44Z,https://muw.saatchi.sk/,200,8,59762,saatchi.sk,sk,0,35,1.000,0.019,1.019,1.029
2025-10-03T19:24:44Z,https://www.middlebury.edu/college/academics/computer-science,200,10,87025,middlebury.edu,edu,0,26,1.000,0.021,1.021,1.029
2025-10-03T19:24:44Z,https://cbf.nl/organisaties/save-the-children,200,9,139629,cbf.nl,nl,0,10,1.000,0.028,1.028,1.029
2025-10-03T19:24:44Z,http://farukat.es,200,7,8596,farukat.es,es,0,5,1.000,0.036,1.036,1.036
2025-10-03T19:24:44Z,http://www.pwfoodrescue.org,200,4,9069,pwfoodrescue.org,org,0,61,1.000,0.017,1.017,1.028
2025-10-03T19:24:44Z,https://xph.us,200,7,221,xph.us,us,0,3,1.000,0.043,1.043,1.043
2025-10-03T19:24:44Z,https://matt.dule.one/,200,7,14779,dule.one,one,0,0,1.000,0.100,1.100,1.100
2025-10-03T19:24:46Z,https://ecsel.engin.umich.edu,403,10,0,umich.edu,edu,11,27,0.270,0.021,0.291,1.029
2025-10-03T19:24:46Z,https://www.square1.io,200,7,32442,square1.io,io,0,13,1.000,0.026,1.026,1.028
2025-10-03T19:24:46Z,https://www.juuuport.de,200,6,29329,juuuport.de,de,0,18,1.000,0.023,1.023,1.028
2025-10-03T19:24:46Z,https://webdetektivi.rs,200,7,191872,webdetektivi.rs,rs,0,17,1.000,0.024,1.024,1.028
2025-10-03T19:24:46Z,https://grazesocial.canny.io/feature-requests,200,7,48540,canny.io,io,0,14,1.000,0.025,1.025,1.028
2025-10-03T19:24:46Z,https://www.die-medienanstalten.de,200,6,199076,die-medienanstalten.de,de,0,19,1.000,0.023,1.023,1.028
2025-10-03T19:24:46Z,https://www.kek-online.de,200,6,132279,kek-online.de,de,0,20,1.000,0.022,1.022,1.028
2025-10-03T19:24:46Z,https://a1seniorenakademie.at,200,7,177539,a1seniorenakademie.at,at,0,15,1.000,0.024,1.024,1.028
2025-10-03T19:24:46Z,https://www.die-medienanstalten.de/zak/,200,6,197855,die-medienanstalten.de,de,1,21,0.631,0.022,0.653,1.028
2025-10-03T19:24:46Z,https://keybase.io/reethika,200,10,28444,keybase.io,io,0,15,1.000,0.024,1.024,1.028
2025-10-03T19:24:46Z,https://www.fiduciagad.de,0,10,0,fiduciagad.de,de,0,22,1.000,0.022,1.022,1.028
2025-10-03T19:24:47Z,https://www.csaw.io/research,200,10,1382791,csaw.io,io,0,16,1.000,0.024,1.024,1.028
2025-10-03T19:24:47Z,https://www.eliteml.sk/sk,0,8,0,eliteml.sk,sk,0,36,1.000,0.019,1.019,1.029
2025-10-03T19:24:47Z,https://kenniscentrumfilantropie.nl/anbi/?url=save-the-children-nederland,200,9,77397,kenniscentrumfilantropie.nl,nl,0,11,1.000,0.027,1.027,1.029
2025-10-03T19:24:47Z,https://www.stanislaschevallier.fr/,200,7,113310,stanislaschevallier.fr,fr,0,5,1.000,0.036,1.036,1.036
2025-10-03T19:24:47Z,https://www.mediaklik.sk/o-serialoch/clanok/769431-tvorcovia-serialu-slub-prekvapili-fanusikov-naznacili-opakovanie-jednej-z-najdramatickejsich-scen-prvej-serie/,200,8,133926,mediaklik.sk,sk,0,37,1.000,0.019,1.019,1.028
2025-10-03T19:24:47Z,"https://www.google.com/maps/place/MUW+Saatchi+%26+Saatchi,+spol.+s+r.+o./@48.1366777,17.1056192,17z/data=!3m1!4b1!4m5!3m4!1s0x476c89692ef3147b:0x9cd82567aabb69f0!8m2!3d48.1366382!4d17.1078064?shorturl=1",200,9,262279,google.com,com,15,93,0.245,0.015,0.260,1.100
2025-10-03T19:24:47Z,https://www.mediaklik.sk,200,8,234770,mediaklik.sk,sk,1,38,0.631,0.019,0.650,1.028
2025-10-03T19:24:47Z,http://ianm.ac,200,7,1875,ianm.ac,ac,0,1,1.000,0.063,1.063,1.063
2025-10-03T19:24:47Z,https://www.nummergegenkummer.de,200,6,486283,nummergegenkummer.de,de,0,23,1.000,0.022,1.022,1.028
2025-10-03T19:24:47Z,https://www.die-medienanstalten.de/organisation/gvk/,200,6,255611,die-medienanstalten.de,de,2,24,0.500,0.021,0.521,1.028
2025-10-03T19:24:47Z,https://www.mediaklik.sk/co-si-pustit/clanok/769362-tvorca-peaky-blinders-opat-triumfuje-s-dobovou-dramou-netflix-ma-obrovsky-hit-ktory-okamzite-dobyl-rebricky-sledovanosti/,200,8,134021,mediaklik.sk,sk,2,39,0.500,0.019,0.519,1.028
2025-10-03T19:24:47Z,https://www.mediaklik.sk/televizia/clanok/769353-zabudnuty-televizny-fenomen-sa-moze-vratit-katka-brychtova-ma-jasnu-viziu-no-rozhodnutie-lezi-na-stvr/,200,8,134075,mediaklik.sk,sk,3,40,0.431,0.019,0.449,1.028
2025-10-03T19:24:47Z,https://www.mediaklik.sk/televizia/,200,8,142803,mediaklik.sk,sk,4,41,0.387,0.018,0.405,1.028
2025-10-03T19:24:47Z,https://ignitisgrupe.lt/en/news,200,8,65971,ignitisgrupe.lt,lt,3,18,0.431,0.023,0.454,1.028
2025-10-03T19:24:48Z,https://bigdama.ait.ac.at/pcasas/,200,8,164994,ac.at,at,0,16,1.000,0.024,1.024,1.028
2025-10-03T19:24:48Z,https://ignitisgrupe.lt/en/career/open-positions?city=All&company_term=All&country=61&function=All,0,8,0,ignitisgrupe.lt,lt,4,19,0.387,0.023,0.410,1.028
2025-10-03T19:24:48Z,https://ignitisgrupe.lt/en/reports-presentations-and-fact-sheets,200,8,63514,ignitisgrupe.lt,lt,5,20,0.356,0.022,0.379,1.028
2025-10-03T19:24:48Z,https://www.cse.umich.edu,0,9,0,umich.edu,edu,12,28,0.263,0.020,0.283,1.029
2025-10-03T19:24:48Z,https://internet-sicherheit.de/,200,10,404346,internet-sicherheit.de,de,0,25,1.000,0.021,1.021,1.028
2025-10-03T19:24:49Z,https://www.pigotta.it,0,7,0,pigotta.it,it,0,27,1.000,0.021,1.021,1.028
2025-10-03T19:24:49Z,https://dslsrv.gmu.edu/raid14,0,10,0,gmu.edu,edu,0,29,1.000,0.020,1.020,1.029
2025-10-03T19:24:50Z,https://ignitisgrupe.lt/en/job-openings,0,8,0,ignitisgrupe.lt,lt,6,21,0.333,0.022,0.355,1.028
